report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
found,2027-07-15 05:25,Ashok Krishnan,Male,0-12,Gujarati,Main Police Chowki,Panchavati Center,+91 8859906363,,Police assisted,Reunited
found,2027-07-23 14:57,Rakesh Reddy,Male,71-80,Telugu,Sadhugram Gate 2,Police Main Control Room,,"Wearing white saree, grey hair, speaks Hindi",Found near ghat,Reunited
found,2027-07-31 21:49,Nisha Das,Female,61-70,Kannada,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
found,2027-07-02 09:43,Ravi Verma,Male,61-70,Kannada,Adgaon Parking,Central Control Room,,"Child in red shirt, about 8-10 years, crying",Bharat Bharati volunteer handled,Reunited
found,2027-08-04 11:12,Reena Yadav,Female,0-12,Maithili,Ramkund Ghat,Nashik Road Center,+91 8413913415,"Woman in burqa, has small child with her",Brought by volunteer,Transferred to hospital
found,2027-07-09 05:39,,Female,0-12,Awadhi,Sadhugram Gate 2,Panchavati Center,+91 9818665525,"Child in red shirt, about 8-10 years, crying",GGTalk app used,Reunited
found,2027-07-19 10:01,Manju Dubey,Female,0-12,Tamil,Dasak Ghat,Panchavati Center,+91 9189423283,"Boy about 12, wearing school dress",Found near ghat,Reunited
found,2027-07-17 14:12,Meena Pillai,Female,61-70,Telugu,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,,,Announcement made on PA,Pending
found,2027-08-10 05:46,,Male,41-60,Hindi,Kushavart Kund,Nashik Road Center,+91 9154293390,"Old man confused, keeps asking for Ramkund",Brought by volunteer,Reunited
found,2027-07-30 10:52,Manju Singh,Female,18-40,Marathi,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 6907606463,"Old man confused, keeps asking for Ramkund",Family waiting at center,Reunited
found,2027-07-16 05:50,Laxmi Shukla,Female,80+,Gujarati,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 6478936041,"Elderly woman, cannot speak properly, Gujarati",Bharat Bharati volunteer handled,Reunited
found,2027-07-19 10:41,Sunil Mehta,Male,71-80,Awadhi,Dindori Road Crossing,Bharat Bharati Control Room,+91 6867079633,"Old man, bald, wearing vest and dhoti",,Reunited
found,2027-07-16 05:59,Anil Trivedi,Male,41-60,Telugu,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6337635242,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-07-21 20:03,,Male,13-17,Hindi,Trimbak Road,Sadhugram Lost Found,+91 8482783304,,Cross-center transfer needed,Reunited
found,2027-07-31 08:21,Usha Patil,Female,71-80,Kannada,Bus Stand Nashik,Panchavati Center,+91 6761930045,"Woman in burqa, has small child with her",Bharat Bharati volunteer handled,Transferred to hospital
found,2027-07-26 21:51,Ramesh Sinha,Male,61-70,Kannada,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,,"Girl child about 5 years, red bindi, crying",Brought by volunteer,Reunited
found,2027-07-16 21:07,Mamta Iyer,Female,41-60,Maithili,Gauri Patangan,Police Main Control Room,,"Old woman in white saree, widow marks",Police assisted,Reunited
found,2027-07-13 19:13,Kanta Reddy,Female,18-40,Hindi,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,,"Old man confused, keeps asking for Ramkund",,Reunited
found,2027-08-01 08:05,Suresh Shukla,Male,61-70,Bengali,Gauri Patangan,Sadhugram Lost Found,+91 8919116279,"Woman in burqa, has small child with her",Bharat Bharati volunteer handled,Reunited
found,2027-07-19 20:43,Ashok Mehta,Male,61-70,Gujarati,Sadhugram Gate 2,Central Control Room,+91 6498547902,"Woman in green saree, has tilak on forehead",Found near ghat,Reunited
found,2027-07-02 07:18,Mohan Sharma,Male,71-80,Awadhi,Dindori Road Crossing,Panchavati Center,+91 6129524723,"Young boy in blue uniform, school bag",Announcement made on PA,Reunited
found,2027-07-25 19:54,,Male,0-12,Marathi,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,,"Woman in burqa, has small child with her",Found near ghat,Reunited
found,2027-07-09 20:25,Vijay Verma,Male,41-60,Tamil,Main Police Chowki,Panchavati Center,,"Woman with three children, lost husband",Found near ghat,Reunited
found,2027-07-16 18:00,Sunita Patil,Female,61-70,Tamil,Kapila Sangam,Bharat Bharati Control Room,+91 6748843691,"Wearing white saree, grey hair, speaks Hindi",GGTalk app used,Reunited
found,2027-08-05 08:19,,Male,71-80,Bhojpuri,Ramkund Ghat,Panchavati Center,,"Child in red shirt, about 8-10 years, crying",Family waiting at center,Reunited
found,2027-07-25 06:29,Rohit Pandey,Male,41-60,Bhojpuri,Madsangvi Transit,Central Control Room,,"Man in saffron kurta, has rudraksha mala",Found near ghat,Pending
found,2027-07-06 06:05,Priya Pandey,Female,0-12,Bengali,Ramkund Ghat,Police Main Control Room,+91 9359239811,"Girl child about 5 years, red bindi, crying",,Reunited
found,2027-07-15 20:20,Savita Verma,Female,61-70,Bhojpuri,Trimbak Road,Sadhugram Lost Found,+91 9622146246,"Girl child about 5 years, red bindi, crying",Announcement made on PA,Reunited
found,2027-07-22 16:10,Shyam Tiwari,Male,61-70,Kannada,Dindori Road Crossing,Nashik Road Center,+91 9853047008,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
found,2027-08-02 20:45,Meena Singh,Female,41-60,Maithili,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7393181224,Child missing,Police assisted,Reunited
found,2027-07-15 15:29,Manoj Verma,Male,41-60,Marathi,Main Police Chowki,Ramkund Kho-Ya-Paya Kendra,,"Woman in green saree, has tilak on forehead",Family waiting at center,Reunited
found,2027-07-21 09:38,Pooja Patil,Female,13-17,Awadhi,Kushavart Kund,Panchavati Center,+91 7488818951,"Wearing white saree, grey hair, speaks Hindi",,Pending
found,2027-07-13 21:54,Kavita Kumar,Female,71-80,Awadhi,Takli Sangam,Adgaon Kho-Ya-Paya,+91 7803460415,"Old man, hearing aid, wearing full pants shirt",GGTalk app used,Reunited
found,2027-07-09 05:26,,Female,80+,Bengali,Rajur Bahula,Bharat Bharati Control Room,,"Man in yellow kurta, has tilak, speaks Bhojpuri",Cross-center transfer needed,Reunited
found,2027-07-12 09:50,Sohan Kumar,Male,61-70,Bengali,Panchavati Circle,Ramkund Kho-Ya-Paya Kendra,+91 7807154776,,Family waiting at center,Reunited
found,2027-08-05 20:30,Rohit Tiwari,Male,61-70,Telugu,Trimbakeshwar Approach,Panchavati Center,+91 6444106950,"Child girl, pigtails, pink frock, about 6 years",Cross-center transfer needed,Reunited
found,2027-08-07 05:11,Vinod Patel,Male,80+,Awadhi,Main Police Chowki,Panchavati Center,,"Woman in burqa, has small child with her",Brought by volunteer,Reunited
found,2027-07-23 17:41,Ashok Das,Male,41-60,Marathi,Dasak Ghat,Adgaon Kho-Ya-Paya,,"Woman in green saree, has tilak on forehead",,Reunited
found,2027-08-10 19:14,Sunita Roy,Female,71-80,Tamil,Gauri Patangan,Panchavati Center,,Man from UP,,Reunited
found,2027-07-08 14:44,Mahesh Rao,Male,0-12,Gujarati,Panchavati Circle,Sadhugram Lost Found,,Old woman,,Reunited
found,2027-08-05 05:55,Sanjay Menon,Unknown,18-40,Bengali,Main Police Chowki,Bharat Bharati Control Room,,"Elderly woman, cannot speak properly, Gujarati",Bharat Bharati volunteer handled,Reunited
found,2027-07-27 10:33,Lalita Dubey,Female,13-17,Tamil,Ramkund Ghat,Nashik Road Center,,"Elderly man with walking stick, hard of hearing",,Reunited
found,2027-07-23 13:47,Rekha Shah,Female,18-40,Bengali,Kushavart Kund,Sadhugram Lost Found,+91 8352341832,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
found,2027-08-04 21:00,Reena Trivedi,Female,80+,Maithili,Trimbak Road,Rajur Bahula Center,+91 8961507786,"Woman in green saree, has tilak on forehead",Found near ghat,Reunited
found,2027-07-27 09:28,Pushpa Agarwal,Female,71-80,Marathi,Madsangvi Transit,Panchavati Center,+91 8602227590,Man from UP,Police assisted,Reunited
found,2027-08-13 20:17,,Male,61-70,Marathi,Kapila Sangam,Bharat Bharati Control Room,+91 7107551049,Child missing,Cross-center transfer needed,Reunited
found,2027-07-17 12:36,Deepak Reddy,Male,61-70,Bhojpuri,Dasak Ghat,Adgaon Kho-Ya-Paya,+91 6686368488,Old woman,Cross-center transfer needed,Reunited
found,2027-07-23 08:44,Geeta Chaudhary,Female,80+,Tamil,Kapila Sangam,Central Control Room,+91 9991575720,Child missing,Brought by volunteer,Reunited
found,2027-07-03 20:53,,Female,61-70,Marathi,Rajur Bahula,Central Control Room,+91 8827127764,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
found,2027-07-26 11:10,Mohan Shukla,Male,61-70,Telugu,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6881732811,"Child girl, pigtails, pink frock, about 6 years",Found near ghat,Reunited
found,2027-07-18 20:51,Vinod Singh,Male,0-12,Gujarati,Kapila Sangam,Bharat Bharati Control Room,+91 8705161754,Man from UP,Family waiting at center,Reunited
found,2027-07-14 15:27,Shyam Pandey,Male,71-80,Kannada,Ramkund Ghat,Rajur Bahula Center,+91 7537968479,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
found,2027-07-29 16:21,Nisha Roy,Female,0-12,Kannada,Ramkund Ghat,Adgaon Kho-Ya-Paya,,"Woman in green saree, has tilak on forehead",Announcement made on PA,Reunited
found,2027-07-11 08:00,Mahesh Trivedi,Male,61-70,Kannada,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6895248213,"Wearing white saree, grey hair, speaks Hindi",,Reunited
found,2027-07-26 13:26,,Female,18-40,Awadhi,Gauri Patangan,Panchavati Center,+91 6184986962,"Man in yellow kurta, has tilak, speaks Bhojpuri",Bharat Bharati volunteer handled,Reunited
found,2027-07-04 18:05,Prakash Sharma,Male,71-80,Maithili,Sadhugram Gate 2,Nashik Road Center,+91 9591932883,"Man in yellow kurta, has tilak, speaks Bhojpuri",Found near ghat,Reunited
found,2027-07-13 07:44,Sunita Dubey,Female,71-80,Kannada,Kapila Sangam,Adgaon Kho-Ya-Paya,,"Old man confused, keeps asking for Ramkund",Police assisted,Transferred to hospital
found,2027-08-02 17:31,,Female,61-70,Hindi,Sadhugram Gate 1,Panchavati Center,,"Young boy in blue uniform, school bag",,Reunited
found,2027-07-04 09:22,,Female,61-70,Gujarati,Takli Sangam,Nashik Road Center,+91 6499672481,"Old woman in white saree, widow marks",Cross-center transfer needed,Reunited
found,2027-07-19 07:25,Amit Patel,Male,41-60,Bhojpuri,Takli Sangam,Bharat Bharati Control Room,+91 7160297407,"Woman in burqa, has small child with her",Cross-center transfer needed,Reunited
found,2027-08-08 21:05,Rekha Dubey,Female,13-17,Awadhi,Madsangvi Transit,Sadhugram Lost Found,+91 6958927485,"Old man, hearing aid, wearing full pants shirt",Police assisted,Reunited
found,2027-07-12 10:04,Sunita Das,Female,41-60,Bengali,Dindori Road Crossing,Panchavati Center,+91 9649410704,"Old man, hearing aid, wearing full pants shirt",Cross-center transfer needed,Reunited
found,2027-07-19 20:43,Manju Mehta,Female,61-70,Maithili,Madsangvi Transit,Nashik Road Center,+91 6914643804,Child missing,,Reunited
found,2027-08-04 21:29,Saroj Patel,Female,71-80,Tamil,Bus Stand Nashik,Panchavati Center,+91 9733164377,"Old man confused, keeps asking for Ramkund",Found near ghat,Reunited
found,2027-07-19 20:38,Ashok Roy,Male,61-70,Telugu,Dindori Road Crossing,Adgaon Kho-Ya-Paya,+91 8945706949,Child missing,Police assisted,Reunited
found,2027-07-29 10:51,,Male,61-70,Bengali,Bus Stand Nashik,Bharat Bharati Control Room,+91 7998718354,"Woman with three children, lost husband",Police assisted,Reunited
found,2027-07-21 14:05,Seema Pandey,Female,61-70,Maithili,Nashik Road Station,Central Control Room,+91 8564939239,"Young boy in blue uniform, school bag",,Reunited
found,2027-07-11 11:47,,Unknown,18-40,Bengali,Adgaon Parking,Central Control Room,+91 7974553363,"Old woman, white clothes, lost memory",Found near ghat,Transferred to hospital
found,2027-08-04 12:52,Kamla Yadav,Female,0-12,Telugu,Dindori Road Crossing,Sadhugram Lost Found,,,Cross-center transfer needed,Reunited
found,2027-07-20 10:50,Dinesh Pillai,Male,71-80,Gujarati,Madsangvi Transit,Central Control Room,+91 9124315093,Man from UP,GGTalk app used,Reunited
found,2027-08-02 13:47,Ajay Agarwal,Male,41-60,Bhojpuri,Gauri Patangan,Rajur Bahula Center,+91 8399077338,Child missing,,Reunited
found,2027-07-04 07:08,Sita Shukla,Female,61-70,Awadhi,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8321544059,"Man in saffron kurta, has rudraksha mala",GGTalk app used,Reunited
found,2027-07-21 17:23,,Male,61-70,Awadhi,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 9176104413,Lost near ghats,Found near ghat,Reunited
found,2027-07-21 09:47,Rahul Krishnan,Male,0-12,Kannada,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7840536977,"Old man in dhoti kurta, cannot remember name",Cross-center transfer needed,Pending
found,2027-08-05 09:19,Ajay Chaudhary,Male,71-80,Telugu,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,,Child missing,,Reunited
found,2027-07-17 07:08,Anil Nair,Male,61-70,Tamil,Dindori Road Crossing,Ramkund Kho-Ya-Paya Kendra,+91 9752601097,"Child girl, pigtails, pink frock, about 6 years",,Reunited
found,2027-08-07 07:14,Anil Tiwari,Male,18-40,Awadhi,Kushavart Kund,Bharat Bharati Control Room,,"Old man confused, keeps asking for Ramkund",,Pending
found,2027-07-20 07:58,Dinesh Tiwari,Male,71-80,Bhojpuri,Bus Stand Nashik,Bharat Bharati Control Room,,"Wearing white saree, grey hair, speaks Hindi",,Reunited
found,2027-07-15 07:52,Ankit Patil,Male,41-60,Bengali,Kapila Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9263234339,"Woman in green saree, has tilak on forehead",Cross-center transfer needed,Reunited
found,2027-07-09 12:13,Reena Chaudhary,Female,71-80,Kannada,Dasak Ghat,Central Control Room,+91 7868491458,"Wearing white saree, grey hair, speaks Hindi",,Reunited
found,2027-08-01 10:09,Mamta Joshi,Female,61-70,Gujarati,Nashik Road Station,Panchavati Center,+91 6720375619,"Woman with three children, lost husband",Found near ghat,Reunited
found,2027-07-17 12:26,Rakesh Krishnan,Male,18-40,Maithili,Madsangvi Transit,Rajur Bahula Center,,"Woman in burqa, has small child with her",GGTalk app used,Reunited
found,2027-07-20 11:44,Reena Yadav,Female,41-60,Bengali,Kapila Sangam,Bharat Bharati Control Room,,"Child in red shirt, about 8-10 years, crying",,Reunited
found,2027-07-02 11:18,Shyam Das,Male,71-80,Telugu,Madsangvi Transit,Panchavati Center,+91 8966461099,"Woman speaking Tamil, wearing silk saree",Bharat Bharati volunteer handled,Reunited
found,2027-07-21 19:01,Pushpa Joshi,Female,61-70,Hindi,Trimbak Road,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6723768627,"Woman speaking Tamil, wearing silk saree",Cross-center transfer needed,Reunited
found,2027-07-08 14:51,Ravi Shukla,Male,61-70,Tamil,Adgaon Parking,Nashik Road Center,+91 8862167845,"Woman in burqa, has small child with her",Police assisted,Reunited
found,2027-07-21 08:52,Priya Joshi,Female,61-70,Bhojpuri,Gauri Patangan,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7351507806,"Woman with three children, lost husband",GGTalk app used,Reunited
found,2027-07-19 10:40,Meena Verma,Female,71-80,Telugu,Dindori Road Crossing,Panchavati Center,+91 6850385412,Old woman,GGTalk app used,Reunited
found,2027-07-05 21:55,,Male,13-17,Maithili,Dasak Ghat,Central Control Room,,Lost near ghats,,Reunited
found,2027-07-26 20:29,Seema Sinha,Female,41-60,Maithili,Ramkund Ghat,Central Control Room,+91 8862838044,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
found,2027-08-12 21:08,Radha Krishnan,Female,80+,Bhojpuri,Sadhugram Gate 1,Central Control Room,+91 9913875512,"Wearing white saree, grey hair, speaks Hindi",Family waiting at center,Reunited
found,2027-08-13 10:39,Vijay Kumar,Male,71-80,Kannada,Gauri Patangan,Panchavati Center,+91 9539553381,"Old man in dhoti kurta, cannot remember name",Police assisted,Reunited
found,2027-07-14 09:54,Amit Kumar,Male,0-12,Gujarati,Kapila Sangam,Sadhugram Lost Found,+91 7162650242,"Woman in burqa, has small child with her",Announcement made on PA,Transferred to hospital
found,2027-07-27 11:12,Amit Reddy,Male,80+,Bhojpuri,Sadhugram Gate 2,Rajur Bahula Center,+91 7528895906,"Elderly woman, cannot speak properly, Gujarati",Police assisted,Reunited
found,2027-07-18 11:12,Ravi Nair,Male,61-70,Marathi,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9111962073,Lost near ghats,Brought by volunteer,Reunited
found,2027-07-20 09:06,,Female,80+,Maithili,Laxmi Narayan Ghat,Rajur Bahula Center,+91 8429813964,Lost near ghats,Bharat Bharati volunteer handled,Reunited
found,2027-08-09 16:48,Vijay Agarwal,Male,61-70,Telugu,Trimbak Road,Adgaon Kho-Ya-Paya,+91 6844517280,"Woman in burqa, has small child with her",,Reunited
found,2027-08-03 15:11,Meena Kumar,Female,41-60,Bengali,Takli Sangam,Ramkund Kho-Ya-Paya Kendra,+91 6348153502,"Old woman in white saree, widow marks",Bharat Bharati volunteer handled,Reunited
found,2027-07-06 05:42,Parvati Pandey,Female,61-70,Bengali,Sadhugram Gate 2,Rajur Bahula Center,+91 6260650051,"Old woman, white clothes, lost memory",,Reunited
found,2027-07-29 11:54,Vijay Sharma,Male,61-70,Tamil,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 6902933277,"Old man confused, keeps asking for Ramkund",GGTalk app used,Pending
found,2027-07-23 20:52,Shanti Patil,Female,41-60,Bengali,Dindori Road Crossing,Sadhugram Lost Found,,"Elderly woman, cannot speak properly, Gujarati",Found near ghat,Transferred to hospital
found,2027-07-18 12:52,Mukesh Menon,Male,71-80,Awadhi,Madsangvi Transit,Panchavati Center,+91 7577880155,"Old man in dhoti kurta, cannot remember name",GGTalk app used,Reunited
found,2027-07-01 21:34,,Unknown,41-60,Tamil,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9168180148,"Child girl, pigtails, pink frock, about 6 years",Found near ghat,Reunited
found,2027-08-06 06:02,Hari Pandey,Male,41-60,Maithili,Takli Sangam,Bharat Bharati Control Room,+91 6785555831,"Child girl, pigtails, pink frock, about 6 years",GGTalk app used,Reunited
found,2027-08-11 07:38,Ram Menon,Male,61-70,Awadhi,Takli Sangam,Nashik Road Center,+91 6513140320,"Old man, hearing aid, wearing full pants shirt",Police assisted,Reunited
found,2027-08-01 08:38,Radha Patil,Female,71-80,Awadhi,Gauri Patangan,Bharat Bharati Control Room,+91 8118546302,"Elderly man with walking stick, hard of hearing",Brought by volunteer,Reunited
found,2027-07-03 12:58,,Female,71-80,Telugu,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 7873969007,"Old man, hearing aid, wearing full pants shirt",Announcement made on PA,Transferred to hospital
found,2027-07-19 15:38,Sangeeta Desai,Female,0-12,Maithili,Gauri Patangan,Police Main Control Room,,Lost near ghats,,Reunited
found,2027-08-04 07:44,Rajesh Chaudhary,Male,71-80,Tamil,Main Police Chowki,Rajur Bahula Center,+91 9145635255,"Woman in green saree, has tilak on forehead",Found near ghat,Reunited
found,2027-07-18 07:19,Manju Krishnan,Female,61-70,Hindi,Sadhugram Gate 2,Nashik Road Center,,Lost near ghats,Cross-center transfer needed,Reunited
found,2027-08-13 17:08,Ram Rao,Male,71-80,Marathi,Main Police Chowki,Rajur Bahula Center,+91 7940007514,"Old man, bald, wearing vest and dhoti",GGTalk app used,Reunited
found,2027-07-25 17:53,Santosh Gupta,Male,71-80,Telugu,Kushavart Kund,Central Control Room,+91 7446055600,"Man in yellow kurta, has tilak, speaks Bhojpuri",Family waiting at center,Reunited
found,2027-07-08 05:38,Kamla Iyer,Female,61-70,Tamil,Trimbakeshwar Approach,Ramkund Kho-Ya-Paya Kendra,,"Old man, hearing aid, wearing full pants shirt",Brought by volunteer,Pending
found,2027-08-01 21:05,,Female,80+,Hindi,Nashik Road Station,Bharat Bharati Control Room,,,Family waiting at center,Transferred to hospital
found,2027-08-10 09:20,Ravi Mishra,Male,80+,Gujarati,Takli Sangam,Sadhugram Lost Found,+91 9984725686,Child missing,,Reunited
