report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
missing,2027-07-08 20:43,Pooja Kumar,Female,80+,Bengali,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8668251350,,Police assisted,Pending
missing,2027-07-16 18:32,Saraswati Tiwari,Female,18-40,Awadhi,Rajur Bahula,Panchavati Center,+91 9752352596,,Found near ghat,Reunited
missing,2027-08-08 21:17,Rakesh Yadav,Male,61-70,Maithili,Dindori Road Crossing,Adgaon Kho-Ya-Paya,+91 8298651998,Man from UP,,Reunited
missing,2027-07-23 08:44,Saraswati Roy,Female,61-70,Tamil,Sadhugram Gate 2,Central Control Room,,Old woman,Announcement made on PA,Transferred to hospital
missing,2027-07-23 07:36,Manju Menon,Female,61-70,Kannada,Sadhugram Gate 2,Sadhugram Lost Found,+91 8919953150,Child missing,Cross-center transfer needed,Reunited
missing,2027-08-02 09:36,,Male,0-12,Maithili,Adgaon Parking,Sadhugram Lost Found,,,,Reunited
missing,2027-08-13 10:31,Vijay Agarwal,Male,61-70,Bhojpuri,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 6569067905,Man from UP,Police assisted,Reunited
missing,2027-08-11 21:14,Vinod Sharma,Male,18-40,Tamil,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,,Lost near ghats,Brought by volunteer,Reunited
missing,2027-07-24 08:27,Kamla Trivedi,Female,61-70,Kannada,Kapila Sangam,Sadhugram Lost Found,+91 6372987211,"Old man, hearing aid, wearing full pants shirt",Police assisted,Reunited
missing,2027-07-22 10:45,Pushpa Shukla,Female,80+,Bhojpuri,Nandur Ghat,Panchavati Center,+91 7231178008,"Young boy in blue uniform, school bag",GGTalk app used,Reunited
missing,2027-08-13 18:53,,Female,18-40,Maithili,Adgaon Parking,Rajur Bahula Center,+91 8643895712,"Boy about 12, wearing school dress",,Reunited
missing,2027-08-08 16:36,Geeta Patel,Female,71-80,Kannada,Gauri Patangan,Rajur Bahula Center,+91 8809475848,"Child girl, pigtails, pink frock, about 6 years",,Reunited
missing,2027-07-08 11:12,Sangeeta Agarwal,Female,0-12,Bengali,Kapila Sangam,Police Main Control Room,+91 7294920726,"Girl child about 5 years, red bindi, crying",Announcement made on PA,Reunited
missing,2027-07-26 12:13,Rahul Sinha,Male,18-40,Maithili,Nashik Road Station,Rajur Bahula Center,+91 8847250957,Child missing,,Pending
missing,2027-07-18 15:29,Sohan Mehta,Male,61-70,Marathi,Madsangvi Transit,Sadhugram Lost Found,+91 8939487638,"Woman speaking Tamil, wearing silk saree",,Reunited
missing,2027-08-08 18:23,Anjali Dubey,Female,61-70,Maithili,Nashik Road Station,Panchavati Center,,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
missing,2027-08-04 11:24,Manoj Rao,Male,18-40,Bhojpuri,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 9645311667,"Elderly man with walking stick, hard of hearing",,Reunited
missing,2027-08-07 16:20,,Female,18-40,Kannada,Laxmi Narayan Ghat,Panchavati Center,+91 8555138669,Old woman,,Unresolved
missing,2027-08-07 12:41,Ajay Kumar,Male,71-80,Tamil,Ramkund Ghat,Panchavati Center,+91 6569868841,"Old man, bald, wearing vest and dhoti",Cross-center transfer needed,Reunited
missing,2027-07-27 06:01,Dinesh Mehta,Male,80+,Bhojpuri,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 8828398741,Old woman,,Reunited
missing,2027-08-07 13:19,Deepak Gupta,Male,61-70,Bengali,Main Police Chowki,Central Control Room,,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
missing,2027-07-04 15:18,,Female,41-60,Kannada,Main Police Chowki,Police Main Control Room,+91 7587510995,"Child girl, pigtails, pink frock, about 6 years",,Reunited
missing,2027-07-22 10:23,Rakesh Shukla,Male,71-80,Maithili,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8976784946,"Boy about 12, wearing school dress",GGTalk app used,Reunited
missing,2027-08-11 17:16,Sunil Verma,Male,18-40,Hindi,Sadhugram Gate 1,Rajur Bahula Center,+91 6859611953,"Wearing white saree, grey hair, speaks Hindi",GGTalk app used,Reunited
missing,2027-08-05 16:15,Geeta Agarwal,Female,18-40,Bengali,Laxmi Narayan Ghat,Sadhugram Lost Found,+91 8243383352,"Child in red shirt, about 8-10 years, crying",Family waiting at center,Reunited
missing,2027-07-26 07:42,Ram Verma,Male,41-60,Marathi,Kushavart Kund,Panchavati Center,+91 9741134027,"Child in red shirt, about 8-10 years, crying",,Reunited
missing,2027-08-11 19:43,,Female,61-70,Bengali,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9388869192,"Girl child about 5 years, red bindi, crying",Found near ghat,Reunited
missing,2027-07-28 17:47,Kavita Roy,Female,18-40,Bengali,Trimbak Road,Nashik Road Center,+91 9947627611,"Boy about 12, wearing school dress",,Reunited
missing,2027-07-24 16:48,Santosh Mishra,Male,61-70,Kannada,Dindori Road Crossing,Panchavati Center,+91 6706596943,"Elderly man with walking stick, hard of hearing",,Reunited
missing,2027-07-25 20:42,Ravi Joshi,Male,71-80,Telugu,Sadhugram Gate 2,Central Control Room,+91 6267714875,"Child girl, pigtails, pink frock, about 6 years",GGTalk app used,Reunited
missing,2027-07-17 18:05,Manju Agarwal,Female,61-70,Telugu,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7186547952,"Old woman in white saree, widow marks",,Reunited
missing,2027-07-01 15:38,,Female,80+,Kannada,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 7546621678,Old woman,Family waiting at center,Reunited
missing,2027-08-12 18:21,,Male,18-40,Hindi,Main Police Chowki,Sadhugram Lost Found,+91 9130304075,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Pending
missing,2027-08-04 10:35,Gaurav Gupta,Male,13-17,Hindi,Bus Stand Nashik,Police Main Control Room,+91 6627789987,Man from UP,Police assisted,Pending
missing,2027-08-07 21:48,Anjali Patil,Female,61-70,Maithili,Takli Sangam,Ramkund Kho-Ya-Paya Kendra,+91 8518880940,"Woman with three children, lost husband",GGTalk app used,Pending
missing,2027-07-31 09:33,Prakash Das,Male,61-70,Bhojpuri,Dasak Ghat,Adgaon Kho-Ya-Paya,+91 8299879835,"Wearing white saree, grey hair, speaks Hindi",Announcement made on PA,Reunited
missing,2027-07-29 20:41,Pooja Tiwari,Female,61-70,Telugu,Kushavart Kund,Central Control Room,,"Woman speaking Tamil, wearing silk saree",Announcement made on PA,Reunited
missing,2027-07-07 18:30,Pushpa Patil,Female,80+,Telugu,Panchavati Circle,Police Main Control Room,+91 8211949588,"Child in red shirt, about 8-10 years, crying",Found near ghat,Reunited
missing,2027-07-01 18:57,Sita Mishra,Female,41-60,Awadhi,Adgaon Parking,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9131146481,Lost near ghats,Cross-center transfer needed,Reunited
missing,2027-08-05 07:02,Gaurav Pillai,Male,61-70,Telugu,Panchavati Circle,Central Control Room,+91 6444100408,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
missing,2027-07-22 15:57,Anil Dubey,Male,61-70,Awadhi,Dindori Road Crossing,Adgaon Kho-Ya-Paya,,"Elderly man with walking stick, hard of hearing",GGTalk app used,Reunited
missing,2027-07-20 16:31,Sita Pillai,Female,41-60,Gujarati,Takli Sangam,Sadhugram Lost Found,+91 7199354801,"Child girl, pigtails, pink frock, about 6 years",Cross-center transfer needed,Reunited
missing,2027-07-19 05:36,Kanta Mishra,Female,41-60,Marathi,Madsangvi Transit,Bharat Bharati Control Room,+91 9350774106,"Young boy in blue uniform, school bag",Cross-center transfer needed,Reunited
missing,2027-07-05 11:13,Pushpa Singh,Female,41-60,Gujarati,Main Police Chowki,Nashik Road Center,+91 8607870785,"Elderly woman, cannot speak properly, Gujarati",Bharat Bharati volunteer handled,Pending
missing,2027-08-07 06:32,Laxmi Verma,Female,61-70,Bhojpuri,Sadhugram Gate 2,Bharat Bharati Control Room,+91 9424289971,Lost near ghats,Brought by volunteer,Reunited
missing,2027-08-08 16:27,Pushpa Pillai,Female,0-12,Tamil,Ramkund Ghat,Rajur Bahula Center,+91 7939367135,"Child in red shirt, about 8-10 years, crying",Bharat Bharati volunteer handled,Pending
missing,2027-07-13 17:55,Mahesh Gupta,Male,71-80,Bengali,Rajur Bahula,Central Control Room,+91 9133261229,"Elderly woman, cannot speak properly, Gujarati",Police assisted,Pending
missing,2027-07-14 14:13,Sangeeta Mehta,Female,0-12,Maithili,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 7296071367,"Child girl, pigtails, pink frock, about 6 years",GGTalk app used,Reunited
missing,2027-08-03 10:49,Gaurav Singh,Male,71-80,Maithili,Dindori Road Crossing,Adgaon Kho-Ya-Paya,+91 7433734018,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
missing,2027-07-11 19:30,Anil Patil,Male,41-60,Tamil,Kapila Sangam,Central Control Room,,"Woman in green saree, has tilak on forehead",,Reunited
missing,2027-07-22 15:21,,Female,61-70,Tamil,Madsangvi Transit,Adgaon Kho-Ya-Paya,+91 6940411395,"Woman in burqa, has small child with her",Bharat Bharati volunteer handled,Reunited
missing,2027-07-10 21:24,Sohan Sharma,Male,13-17,Gujarati,Trimbak Road,Rajur Bahula Center,+91 7633159020,"Woman speaking Tamil, wearing silk saree",Announcement made on PA,Reunited
missing,2027-07-18 21:40,Usha Verma,Female,0-12,Bhojpuri,Madsangvi Transit,Police Main Control Room,+91 6358286540,"Woman speaking Tamil, wearing silk saree",Announcement made on PA,Pending
missing,2027-07-09 20:21,Ankit Gupta,Male,71-80,Hindi,Adgaon Parking,Police Main Control Room,+91 8567210014,"Wearing white saree, grey hair, speaks Hindi",,Reunited
missing,2027-07-01 19:35,Saraswati Gupta,Female,61-70,Awadhi,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,,Lost near ghats,,Reunited
missing,2027-08-01 08:42,Mohan Mehta,Male,61-70,Bengali,Rajur Bahula,Central Control Room,+91 9806989127,"Elderly man with walking stick, hard of hearing",Cross-center transfer needed,Pending
missing,2027-07-25 07:06,,Male,61-70,Hindi,Trimbak Road,Police Main Control Room,+91 8373351693,"Man in saffron kurta, has rudraksha mala",,Reunited
missing,2027-08-07 18:42,Manoj Singh,Male,71-80,Hindi,Kapila Sangam,Adgaon Kho-Ya-Paya,+91 7910623204,Child missing,Brought by volunteer,Reunited
missing,2027-07-28 12:10,,Female,41-60,Hindi,Kushavart Kund,Rajur Bahula Center,+91 9866216026,Man from UP,Found near ghat,Reunited
missing,2027-07-07 19:37,Prakash Kumar,Male,41-60,Awadhi,Madsangvi Transit,Rajur Bahula Center,+91 7639174216,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
missing,2027-07-25 09:41,Ramesh Iyer,Male,71-80,Bengali,Sadhugram Gate 2,Sadhugram Lost Found,+91 6886452300,"Boy about 12, wearing school dress",GGTalk app used,Reunited
missing,2027-08-13 10:11,Sita Pillai,Female,61-70,Marathi,Nandur Ghat,Nashik Road Center,+91 7633963706,"Old woman, white clothes, lost memory",,Reunited
missing,2027-07-30 12:28,Usha Chaudhary,Female,80+,Telugu,Sadhugram Gate 1,Nashik Road Center,+91 6389246942,"Man in yellow kurta, has tilak, speaks Bhojpuri",Bharat Bharati volunteer handled,Reunited
missing,2027-08-03 16:39,Hari Joshi,Male,61-70,Gujarati,Rajur Bahula,Sadhugram Lost Found,+91 9660917085,Child missing,Family waiting at center,Reunited
missing,2027-08-11 19:14,Ashok Shukla,Male,80+,Kannada,Takli Sangam,Rajur Bahula Center,+91 6533010470,"Elderly woman, cannot speak properly, Gujarati",Cross-center transfer needed,Reunited
missing,2027-07-22 14:00,Sanjay Agarwal,Male,61-70,Telugu,Rajur Bahula,Police Main Control Room,+91 8760444339,"Old man, hearing aid, wearing full pants shirt",Bharat Bharati volunteer handled,Reunited
missing,2027-08-02 19:17,Ashok Rao,Male,18-40,Marathi,Trimbak Road,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7406103420,"Girl child about 5 years, red bindi, crying",Family waiting at center,Reunited
missing,2027-07-31 18:50,Parvati Patil,Female,61-70,Hindi,Kushavart Kund,Nashik Road Center,+91 8198103184,Lost near ghats,Found near ghat,Reunited
missing,2027-07-21 09:32,Pushpa Joshi,Female,80+,Telugu,Trimbak Road,Central Control Room,+91 6899078978,Lost near ghats,GGTalk app used,Reunited
missing,2027-07-26 10:16,Santosh Desai,Male,18-40,Bhojpuri,Dindori Road Crossing,Sadhugram Lost Found,+91 9401097380,Man from UP,,Reunited
missing,2027-07-06 18:05,Sunita Joshi,Female,41-60,Telugu,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 6805527220,"Woman in green saree, has tilak on forehead",Cross-center transfer needed,Reunited
missing,2027-07-02 10:37,Ravi Rao,Male,13-17,Maithili,Nandur Ghat,Rajur Bahula Center,+91 6922937328,"Old woman, white clothes, lost memory",,Reunited
missing,2027-07-29 07:32,,Male,13-17,Kannada,Gauri Patangan,Rajur Bahula Center,+91 9671504226,"Child in red shirt, about 8-10 years, crying",,Reunited
missing,2027-08-13 07:59,Bharat Patel,Male,0-12,Maithili,Bus Stand Nashik,Rajur Bahula Center,+91 7613249108,"Woman in burqa, has small child with her",Found near ghat,Reunited
missing,2027-07-08 09:55,,Female,61-70,Bhojpuri,Dindori Road Crossing,Nashik Road Center,,"Girl child about 5 years, red bindi, crying",GGTalk app used,Reunited
missing,2027-07-19 16:01,Saraswati Chaudhary,Female,61-70,Marathi,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,,"Child in red shirt, about 8-10 years, crying",Bharat Bharati volunteer handled,Reunited
missing,2027-08-02 06:26,Hari Yadav,Male,71-80,Telugu,Sadhugram Gate 2,Rajur Bahula Center,+91 8989739382,"Woman speaking Tamil, wearing silk saree",Family waiting at center,Reunited
missing,2027-07-06 16:12,Vinod Patel,Male,18-40,Tamil,Kushavart Kund,Bharat Bharati Control Room,+91 9749420211,"Old man, bald, wearing vest and dhoti",,Reunited
missing,2027-08-08 18:30,Ramesh Pillai,Male,61-70,Telugu,Kushavart Kund,Bharat Bharati Control Room,+91 9688831034,"Old man, bald, wearing vest and dhoti",Cross-center transfer needed,Reunited
missing,2027-07-24 12:21,Mahesh Agarwal,Male,41-60,Marathi,Rajur Bahula,Bharat Bharati Control Room,+91 6772095194,"Old woman, white clothes, lost memory",Police assisted,Reunited
missing,2027-07-15 13:44,Pushpa Krishnan,Female,71-80,Awadhi,Rajur Bahula,Rajur Bahula Center,+91 9649749055,"Old woman in white saree, widow marks",,Reunited
missing,2027-07-14 15:23,Gaurav Mishra,Male,41-60,Tamil,Nashik Road Station,Rajur Bahula Center,+91 9970555903,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
missing,2027-07-16 13:21,Anjali Rao,Female,18-40,Maithili,Laxmi Narayan Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,,"Woman with three children, lost husband",Found near ghat,Reunited
missing,2027-07-24 09:25,Sanjay Krishnan,Male,71-80,Hindi,Sadhugram Gate 2,Bharat Bharati Control Room,+91 7210297928,Lost near ghats,,Reunited
missing,2027-07-16 13:50,Rohit Iyer,Male,13-17,Awadhi,Trimbak Road,Rajur Bahula Center,+91 7343827019,"Young boy in blue uniform, school bag",,Reunited
missing,2027-08-07 09:31,Suresh Patil,Male,71-80,Bhojpuri,Takli Sangam,Nashik Road Center,+91 7635948640,"Old man in dhoti kurta, cannot remember name",Family waiting at center,Reunited
missing,2027-08-13 19:24,Sohan Chaudhary,Male,71-80,Gujarati,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,,"Woman with three children, lost husband",Cross-center transfer needed,Reunited
missing,2027-07-03 17:25,Kanta Pillai,Female,61-70,Maithili,Kapila Sangam,Central Control Room,,"Woman speaking Tamil, wearing silk saree",Found near ghat,Reunited
missing,2027-08-05 12:50,Kanta Tiwari,Female,61-70,Maithili,Kapila Sangam,Sadhugram Lost Found,,,Family waiting at center,Reunited
missing,2027-08-01 13:38,Bharat Nair,Male,71-80,Bhojpuri,Trimbakeshwar Approach,Nashik Road Center,+91 8195883898,"Woman in burqa, has small child with her",GGTalk app used,Reunited
missing,2027-07-05 13:37,Savita Mishra,Female,71-80,Hindi,Main Police Chowki,Central Control Room,+91 7914047367,"Child in red shirt, about 8-10 years, crying",Bharat Bharati volunteer handled,Pending
missing,2027-07-12 19:11,Asha Agarwal,Female,0-12,Gujarati,Gauri Patangan,Sadhugram Lost Found,,"Man in saffron kurta, has rudraksha mala",Family waiting at center,Reunited
missing,2027-08-09 18:48,Lalita Krishnan,Female,61-70,Maithili,Trimbakeshwar Approach,Central Control Room,+91 9104941743,Man from UP,Police assisted,Reunited
missing,2027-07-26 19:47,Rohit Pillai,Male,61-70,Bhojpuri,Trimbakeshwar Approach,Panchavati Center,+91 9804184200,"Woman in burqa, has small child with her",Police assisted,Reunited
missing,2027-07-01 16:14,Meena Agarwal,Female,41-60,Maithili,Panchavati Circle,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9663689832,"Old woman, white clothes, lost memory",Family waiting at center,Reunited
missing,2027-08-09 18:13,Ravi Yadav,Male,41-60,Kannada,Rajur Bahula,Sadhugram Lost Found,+91 7537669307,"Old man, bald, wearing vest and dhoti",Bharat Bharati volunteer handled,Reunited
missing,2027-08-04 08:43,Kavita Verma,Female,0-12,Bengali,Main Police Chowki,Panchavati Center,,"Woman in green saree, has tilak on forehead",Announcement made on PA,Reunited
missing,2027-07-30 05:46,Savita Menon,Female,61-70,Telugu,Kapila Sangam,Police Main Control Room,,"Old woman in white saree, widow marks",Cross-center transfer needed,Reunited
missing,2027-07-22 21:49,Durga Singh,Female,80+,Marathi,Ramkund Ghat,Rajur Bahula Center,+91 9109643879,"Old man, hearing aid, wearing full pants shirt",Cross-center transfer needed,Reunited
missing,2027-07-09 20:11,Vinod Das,Male,61-70,Hindi,Nashik Road Station,Central Control Room,+91 8765925089,"Girl child about 5 years, red bindi, crying",GGTalk app used,Reunited
missing,2027-07-12 06:29,Sangeeta Roy,Female,71-80,Telugu,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,,"Wearing white saree, grey hair, speaks Hindi",,Reunited
missing,2027-07-10 09:55,Savita Agarwal,Female,61-70,Marathi,Main Police Chowki,Panchavati Center,+91 6963621889,"Old woman, white clothes, lost memory",Found near ghat,Reunited
missing,2027-07-29 11:37,Ram Patil,Male,80+,Telugu,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9744248368,"Woman speaking Tamil, wearing silk saree",,Reunited
missing,2027-08-02 08:36,Sunil Menon,Male,71-80,Tamil,Gauri Patangan,Nashik Road Center,+91 7157592937,"Child girl, pigtails, pink frock, about 6 years",Cross-center transfer needed,Reunited
missing,2027-07-22 21:32,Manoj Sinha,Male,80+,Gujarati,Trimbakeshwar Approach,Central Control Room,+91 7495423998,"Man in yellow kurta, has tilak, speaks Bhojpuri",Found near ghat,Reunited
missing,2027-07-19 14:36,,Male,61-70,Marathi,Gauri Patangan,Rajur Bahula Center,+91 8744079110,"Woman speaking Tamil, wearing silk saree",Police assisted,Reunited
missing,2027-08-10 11:17,Sanjay Mehta,Male,18-40,Hindi,Sadhugram Gate 1,Rajur Bahula Center,+91 6844565620,,GGTalk app used,Reunited
missing,2027-07-13 07:30,Ramesh Mishra,Male,71-80,Kannada,Trimbakeshwar Approach,Panchavati Center,+91 6415361317,"Child girl, pigtails, pink frock, about 6 years",Family waiting at center,Reunited
missing,2027-07-14 10:02,Bharat Menon,Male,18-40,Hindi,Adgaon Parking,Adgaon Kho-Ya-Paya,,"Old man confused, keeps asking for Ramkund",Brought by volunteer,Reunited
missing,2027-07-09 05:34,Amit Pillai,Male,61-70,Marathi,Dindori Road Crossing,Sadhugram Lost Found,+91 8963701556,"Man in yellow kurta, has tilak, speaks Bhojpuri",Bharat Bharati volunteer handled,Reunited
missing,2027-07-24 17:52,Sanjay Patil,Male,61-70,Awadhi,Main Police Chowki,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7434041171,"Old man, hearing aid, wearing full pants shirt",Police assisted,Reunited
missing,2027-07-10 19:13,Mamta Patel,Female,61-70,Maithili,Dindori Road Crossing,Rajur Bahula Center,+91 7385926365,Old woman,,Reunited
missing,2027-07-23 15:04,Usha Krishnan,Female,61-70,Kannada,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,,,Family waiting at center,Reunited
missing,2027-08-06 07:36,Shyam Agarwal,Male,71-80,Hindi,Nashik Road Station,Panchavati Center,+91 6778145460,Lost near ghats,Brought by volunteer,Reunited
